EmployeeID,HireDate,ExitDate,EmploymentStatus,EmploymentType,Age,Gender,MaritalStatus,StateOfOrigin,Education,EducationField,Department,JobLevel,YearsAtCompany,YearsInRole,TotalWorkingYears,YearsSinceLastPromotion,NumberOfPromotions,MonthlyIncome,SalaryBand,LastSalaryIncreasePct,BonusReceived,PerformanceRating,TrainingTimesLastYear,TargetsMetPct,JobSatisfaction,WorkLifeBalance,ManagerRelationship,EnvironmentSatisfaction,EngagementScore,DistanceFromHome,OvertimeFrequency,BusinessTravel,RemoteWorkOption,Attrition,Reason_for_Leaving
EMP-00555,2/2/2016,,Active,Permanent,47,Male,Married,Benue,3,Mathematics,Private Banking & Wealth Management,4,8.9,6.9,10.8,4.2,3,3190045,Senior,11.1,Yes,4,3,88.5,3,3,4,2,79,309,Often,Occasional,No,No,
EMP-00556,2/3/2016,1/4/2022,Resigned,Permanent,41,Female,Married,Edo,4,Finance,Core Banking Applications Support,3,8.9,7.0,15.6,1.6,1,837355,Mid,9.0,No,3,3,81.4,1,3,2,2,50,701,Sometimes,Occasional,Yes,Yes,BETTER OPPORTUNITY
EMP-00557,2/4/2016,,Active,Permanent,31,Male,Single,Rivers,4,Accounting,Retail Banking Department,3,8.9,4.9,8.9,0.3,2,1198933,Mid,14.8,Yes,3,4,84.6,4,4,3,3,91,202,Rarely,No Travel,No,No,
EMP-00558,2/5/2016,,Active,Permanent,30,Male,Married,Ogun,3,Computer Science,Internal Audit Department,2,8.9,5.7,8.9,5.1,1,660444,Junior,6.1,Yes,2,1,55.3,2,2,4,4,71,76,Rarely,No Travel,No,No,
EMP-00559,2/6/2016,,Active,Permanent,47,Female,Married,Abia,5,Engineering,Retail Banking Department,5,8.9,6.8,23.3,1.0,4,3574474,Executive,11.4,No,3,4,79.3,2,4,3,3,74,775,Rarely,Occasional,No,No,
EMP-00560,2/8/2016,,Active,Permanent,37,Female,Married,Ogun,4,Economics,Information & Cyber Security Department,2,8.9,0.3,10.6,0.4,1,596344,Junior,8.6,Yes,4,3,90.7,3,3,4,4,83,109,Rarely,Occasional,Yes,No,
EMP-00561,2/8/2016,,Active,Permanent,39,Male,Married,Lagos,3,Accounting,Retail Banking Department,4,8.9,6.1,14.3,0.1,2,2159089,Senior,8.1,Yes,3,1,85.6,3,1,2,3,52,30,Often,Occasional,No,No,
EMP-00562,2/8/2016,,Active,Permanent,46,Female,Married,Rivers,4,Engineering,Data Analytics & Business Intelligence,4,8.9,6.4,9.5,5.3,4,2118528,Senior,4.2,Yes,3,3,77.2,3,4,3,3,78,384,Rarely,Occasional,Yes,No,
EMP-00563,2/8/2016,,Active,Contract,27,Male,Single,Ogun,2,Banking & Finance,Branch Operations Department,1,8.9,0.5,8.9,5.9,0,216912,Contract,1.5,No,2,0,58.1,4,3,4,1,77,75,Sometimes,No Travel,No,No,
EMP-00564,2/10/2016,2/24/2022,Resigned,Permanent,32,Male,Single,Ogun,2,Banking & Finance,International Remittances Department,2,8.9,1.1,8.9,3.4,1,703161,Junior,7.0,No,3,3,74.0,4,4,4,1,79,61,Sometimes,No Travel,Yes,Yes,BETTER OPPORTUNITY
EMP-00565,2/10/2016,8/3/2021,Resigned,Permanent,24,Female,Single,Abuja (FCT),3,Statistics,SME Banking Department,2,8.9,4.2,8.9,1.2,1,658070,Junior,13.1,No,3,3,77.1,2,4,3,2,69,553,Rarely,Occasional,No,Yes,CAREER PROGRESSION
EMP-00566,2/11/2016,,Active,Permanent,31,Female,Married,Kogi,3,Accounting,Trade Services Department,3,8.9,5.3,8.9,5.2,3,1183829,Mid,6.4,No,4,2,89.3,1,4,4,2,65,492,Never,Occasional,No,No,
EMP-00567,2/11/2016,,Active,Permanent,41,Male,Married,Delta,4,Finance,Treasury & Markets Department,3,8.9,1.8,11.1,5.6,3,1393665,Mid,8.4,No,3,3,88.3,4,2,3,4,85,514,Sometimes,Occasional,No,No,
EMP-00568,2/11/2016,11/14/2022,Resigned,Permanent,40,Female,Divorced,Abia,3,Finance,Data Analytics & Business Intelligence,3,8.9,6.6,11.8,1.5,3,1465428,Mid,14.2,No,3,5,86.7,3,2,3,4,74,315,Rarely,Occasional,Yes,Yes,BETTER OPPORTUNITY
EMP-00569,2/12/2016,4/28/2020,Resigned,Permanent,45,Female,Married,Lagos,4,Finance,Internal Control & Anti-Fraud Unit,4,8.9,5.4,21.5,3.3,2,1922701,Senior,6.0,Yes,2,3,57.5,1,4,4,3,70,6,Often,No Travel,No,Yes,PERSONAL REASONS
EMP-00570,2/13/2016,,Active,Permanent,42,Male,Married,Benue,4,Banking & Finance,Internal Control & Anti-Fraud Unit,4,8.9,7.4,12.9,5.0,4,2080294,Senior,4.6,Yes,3,3,88.4,3,2,4,2,66,597,Often,Occasional,Yes,No,
EMP-00571,2/14/2016,,Active,Permanent,37,Female,Married,Lagos,3,Economics,Commercial Banking Department,3,8.9,1.4,8.9,1.8,1,1043761,Mid,7.5,No,3,3,73.2,3,2,4,3,77,44,Sometimes,No Travel,No,No,
EMP-00572,2/15/2016,,Active,Permanent,35,Female,Married,Ebonyi,4,Economics,Retail Banking Department,3,8.9,5.6,9.5,0.6,2,1418773,Mid,7.6,No,4,3,91.4,4,3,3,2,80,222,Rarely,Occasional,No,No,
EMP-00573,2/15/2016,,Active,Permanent,25,Female,Single,Kaduna,3,Mathematics,Foreign Exchange (FX) Operations,2,8.9,4.1,8.9,2.4,1,715340,Junior,11.8,No,2,4,60.6,4,1,3,1,54,601,Rarely,Occasional,No,No,
EMP-00574,2/16/2016,,Active,Permanent,30,Female,Single,Nasarawa,4,Accounting,Customer Service / Customer Experience Department,3,8.9,2.6,8.9,4.9,1,858249,Mid,3.3,No,2,2,59.5,3,3,3,4,77,288,Often,No Travel,No,No,
EMP-00575,2/16/2016,,Active,Permanent,25,Male,Single,Abuja (FCT),3,Economics,Risk Management Department,2,8.9,6.7,8.9,4.1,0,549757,Junior,9.6,No,3,1,77.2,3,2,3,2,64,426,Rarely,Occasional,No,No,
EMP-00576,2/16/2016,,Active,Permanent,27,Male,Single,Ogun,3,Information Technology,Retail Banking Department,2,8.9,4.6,8.9,0.5,1,734855,Junior,14.5,Yes,3,1,82.5,3,3,1,2,58,62,Rarely,No Travel,No,No,
EMP-00577,2/16/2016,,Active,Permanent,34,Male,Single,Kano,3,Computer Science,Corporate Banking Department,3,8.9,4.2,10.5,2.6,1,1164833,Mid,4.0,Yes,2,3,50.8,3,2,2,2,55,698,Never,No Travel,Yes,No,
EMP-00578,2/16/2016,,Active,Permanent,44,Male,Divorced,Ondo,3,Business Administration,Public Sector Department,3,8.9,4.9,13.3,5.9,1,979729,Mid,7.6,Yes,4,4,91.5,1,4,2,4,65,462,Often,Occasional,No,No,
EMP-00579,2/18/2016,11/8/2019,Resigned,Contract,23,Female,Single,Imo,1,Accounting,Risk Management Department,1,8.9,2.8,8.9,4.8,0,199223,Contract,2.6,No,3,2,85.0,4,2,3,2,70,276,Never,No Travel,No,Yes,ACADEMICS
EMP-00580,2/18/2016,,Active,Permanent,44,Male,Married,Nasarawa,3,Banking & Finance,Digital Banking Department,3,8.9,3.6,14.1,1.5,3,1443421,Mid,3.8,No,2,3,55.5,2,2,2,4,67,249,Never,Occasional,No,No,
EMP-00581,2/19/2016,,Active,Contract,24,Female,Single,Enugu,2,Economics,Human Resources & Talent Management,1,8.9,5.6,8.9,5.9,0,233796,Contract,0.1,Yes,4,0,97.6,3,3,3,3,76,799,Often,No Travel,No,No,
EMP-00582,2/21/2016,,Active,Permanent,38,Male,Married,Akwa Ibom,4,Computer Science,Regulatory Compliance Department,3,8.9,2.0,14.0,1.4,1,1048465,Mid,5.5,Yes,4,2,92.5,3,3,3,2,64,612,Rarely,No Travel,No,No,
EMP-00583,2/22/2016,,Active,Permanent,25,Male,Single,Rivers,3,Banking & Finance,Customer Service / Customer Experience Department,2,8.9,6.4,8.9,2.5,1,698382,Junior,7.9,No,3,4,82.9,3,3,1,4,70,350,Sometimes,No Travel,No,No,
EMP-00584,2/22/2016,,Active,Permanent,30,Female,Single,Delta,3,Engineering,Human Resources & Talent Management,2,8.9,3.0,8.9,5.7,0,724748,Junior,12.1,No,3,2,79.5,3,3,2,1,55,545,Always,No Travel,No,No,
EMP-00585,2/23/2016,,Active,Permanent,33,Male,Married,Lagos,3,Banking & Finance,Corporate Banking Department,2,8.9,5.0,9.2,3.4,1,519575,Junior,6.7,No,2,3,57.0,4,2,4,2,71,8,Never,No Travel,No,No,
EMP-00586,2/23/2016,11/2/2017,Resigned,Permanent,24,Male,Single,Abuja (FCT),3,Finance,Alternative Channels Department,2,8.9,1.9,8.9,3.7,0,555904,Junior,6.1,Yes,3,3,76.3,1,3,4,4,71,407,Always,Occasional,No,Yes,CAREER PROGRESSION
EMP-00587,2/24/2016,,Active,Permanent,26,Male,Single,Bayelsa,3,Finance,Internal Audit Department,2,8.9,1.7,8.9,3.0,0,796784,Junior,12.5,Yes,4,3,90.1,2,3,2,4,72,544,Never,Occasional,No,No,
EMP-00588,2/24/2016,,Active,Permanent,37,Female,Married,Delta,3,Statistics,Card Services Department,2,8.9,6.5,9.2,5.6,0,771602,Junior,3.7,Yes,2,1,58.8,2,2,4,3,69,386,Never,No Travel,No,No,
EMP-00589,2/24/2016,,Active,Permanent,32,Male,Married,Ogun,3,Law,Treasury & Markets Department,3,8.9,4.0,9.0,3.9,1,1342834,Mid,11.6,No,3,2,76.2,3,3,1,3,60,86,Always,Occasional,No,No,
EMP-00590,2/25/2016,,Active,Permanent,34,Male,Single,Imo,3,Law,Cash Management & Vault Operations,2,8.8,0.5,9.1,4.4,0,705103,Junior,9.7,Yes,2,2,64.8,3,2,3,3,67,547,Sometimes,Occasional,No,No,
EMP-00591,2/25/2016,9/30/2019,Resigned,Contract,34,Male,Divorced,Ogun,3,Accounting,Finance & Corporate Strategy Department,1,8.8,5.7,9.8,3.7,0,160176,Contract,0.3,No,4,0,95.8,3,3,4,3,77,55,Sometimes,Frequent,No,Yes,BETTER OPPORTUNITY
EMP-00592,2/25/2016,,Active,Permanent,28,Male,Married,Rivers,4,Accounting,Corporate Social Responsibility (CSR) Unit,3,8.8,2.9,8.8,4.3,3,1232525,Mid,7.9,Yes,3,3,70.8,4,3,4,3,86,270,Sometimes,Occasional,No,No,
EMP-00593,2/26/2016,2/16/2023,Resigned,Permanent,33,Male,Married,Abuja (FCT),5,Banking & Finance,Customer Service / Customer Experience Department,3,8.8,1.3,8.9,3.3,3,960094,Mid,6.4,No,1,4,36.3,3,3,3,2,72,547,Sometimes,Frequent,No,Yes,CAREER PROGRESSION
EMP-00594,2/26/2016,,Active,Permanent,32,Male,Married,Abuja (FCT),5,Banking & Finance,Digital Banking Department,3,8.8,5.8,8.8,4.6,2,1252029,Mid,14.7,Yes,2,2,58.8,2,3,3,3,70,479,Often,Occasional,Yes,No,
EMP-00595,2/26/2016,,Active,Permanent,33,Male,Married,Abuja (FCT),4,Accounting,Private Banking & Wealth Management,2,8.8,4.8,9.3,0.1,0,581560,Junior,13.6,No,3,3,81.4,3,3,3,4,77,576,Sometimes,No Travel,Yes,No,
EMP-00596,2/27/2016,,Active,Permanent,33,Male,Married,Bauchi,3,Computer Science,Customer Service / Customer Experience Department,3,8.8,3.2,9.3,4.3,1,1392769,Mid,15.0,Yes,3,3,83.8,3,3,4,3,81,592,Often,Occasional,No,No,
EMP-00597,2/28/2016,12/21/2016,Resigned,Permanent,37,Female,Married,Imo,3,Banking & Finance,Internal Control & Anti-Fraud Unit,3,8.8,3.6,13.7,2.4,2,1230838,Mid,4.6,Yes,3,5,77.0,1,2,4,4,65,710,Often,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-00598,2/28/2016,12/13/2020,Resigned,Permanent,46,Female,Single,Edo,4,Computer Science,Credit Administration Department,4,8.8,4.2,9.9,2.0,3,3490530,Senior,9.1,Yes,4,0,93.9,1,3,1,3,46,479,Often,Occasional,No,Yes,CAREER PROGRESSION
EMP-00599,2/29/2016,9/25/2023,Resigned,Permanent,39,Female,Single,Lagos,4,Finance,Facilities & Administrative Services,3,8.8,4.2,10.3,5.9,3,1430010,Mid,11.9,Yes,3,2,78.9,3,2,3,2,64,33,Rarely,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-00600,2/29/2016,,Active,Permanent,36,Female,Married,Rivers,4,Law,Cash Management & Vault Operations,2,8.8,0.5,12.0,1.0,1,518909,Junior,9.1,Yes,3,2,78.4,2,3,3,2,64,613,Never,No Travel,Yes,No,
EMP-00601,2/29/2016,,Active,Contract,27,Female,Divorced,Abuja (FCT),1,Law,Procurement & Supply Chain Department,1,8.8,5.1,8.8,3.5,0,217902,Contract,1.7,No,1,1,28.8,1,2,4,4,71,446,Rarely,Occasional,Yes,No,
EMP-00602,3/1/2016,,Active,Permanent,27,Male,Single,Imo,3,Computer Science,Branch Operations Department,2,8.8,1.4,8.8,5.3,1,641779,Junior,11.5,No,2,3,66.7,3,3,4,3,82,794,Often,Occasional,No,No,
EMP-00603,3/4/2016,,Active,Permanent,38,Male,Married,Imo,5,Engineering,Human Resources & Talent Management,3,8.8,3.1,9.1,3.9,1,1410572,Mid,4.4,No,2,2,60.8,2,2,3,4,65,756,Sometimes,Occasional,No,No,
EMP-00604,3/4/2016,,Active,Contract,32,Female,Married,Imo,3,Others,Corporate Banking Department,1,8.8,6.9,8.9,4.0,0,223563,Contract,2.0,Yes,3,0,86.2,1,2,4,3,60,598,Always,Occasional,No,No,
EMP-00605,3/8/2016,,Active,Contract,30,Female,Single,Lagos,1,Others,Human Resources & Talent Management,1,8.8,3.6,8.8,2.9,0,188698,Contract,4.7,No,3,0,78.1,1,3,3,4,66,52,Sometimes,No Travel,No,No,
EMP-00606,3/8/2016,,Active,Contract,28,Male,Married,Abuja (FCT),2,Economics,Branch Operations Department,1,8.8,3.3,8.8,4.6,0,171740,Contract,4.8,No,3,0,83.0,3,2,3,3,68,524,Sometimes,No Travel,No,No,
EMP-00607,3/9/2016,,Active,Permanent,42,Female,Single,Kaduna,3,Business Administration,Private Banking & Wealth Management,3,8.8,2.8,9.3,3.9,2,899341,Mid,8.4,Yes,3,2,79.4,1,3,2,1,47,671,Never,No Travel,Yes,No,
EMP-00608,3/9/2016,,Active,Permanent,29,Male,Married,Enugu,3,Accounting,SME Banking Department,3,8.8,4.0,8.8,3.1,1,1291127,Mid,4.9,No,3,4,81.6,4,3,3,3,79,506,Never,Occasional,No,No,
EMP-00609,3/10/2016,,Active,Permanent,44,Male,Married,Rivers,3,Information Technology,Facilities & Administrative Services,4,8.8,1.7,10.2,0.0,4,3452553,Senior,6.8,No,4,1,99.6,1,4,3,2,63,576,Sometimes,Occasional,Yes,No,
EMP-00610,3/11/2016,3/28/2018,Resigned,Contract,22,Female,Single,Abuja (FCT),2,Accounting,Human Resources & Talent Management,1,8.8,4.2,8.8,1.6,0,162877,Contract,1.5,No,3,2,79.5,4,1,4,3,76,542,Often,No Travel,No,Yes,RELOCATION
EMP-00611,3/12/2016,,Active,Permanent,31,Female,Single,Enugu,5,Business Administration,Information Technology (IT) Department,3,8.8,3.2,8.8,1.1,2,1004750,Mid,11.9,Yes,2,1,59.9,1,4,2,3,65,194,Sometimes,Occasional,No,No,
EMP-00612,3/12/2016,8/28/2019,Resigned,Contract,27,Male,Married,Lagos,3,Accounting,Commercial Banking Department,1,8.8,5.7,8.8,5.5,0,224302,Contract,3.5,No,3,1,78.7,3,2,2,3,67,39,Rarely,No Travel,Yes,Yes,CAREER PROGRESSION
EMP-00613,3/12/2016,,Active,Permanent,31,Male,Married,Ondo,2,Computer Science,Finance & Corporate Strategy Department,2,8.8,2.9,8.8,1.4,0,730755,Junior,14.9,Yes,2,3,54.1,1,1,2,3,40,595,Often,Occasional,No,No,
EMP-00614,3/14/2016,,Active,Permanent,37,Male,Married,Abia,2,Economics,Credit Administration Department,2,8.8,5.5,9.3,2.9,1,627463,Junior,11.6,No,3,3,86.5,4,3,2,2,73,630,Sometimes,No Travel,Yes,No,
EMP-00615,3/14/2016,1/24/2024,Resigned,Permanent,30,Male,Married,Edo,4,Business Administration,Private Banking & Wealth Management,2,8.8,1.5,8.8,0.0,0,780356,Junior,7.6,Yes,3,1,71.3,2,2,2,4,63,165,Sometimes,No Travel,Yes,Yes,PERSONAL REASONS
EMP-00616,3/14/2016,,Active,Permanent,35,Male,Divorced,Osun,4,Business Administration,Corporate Banking Department,4,8.8,1.5,11.6,5.0,2,2800338,Senior,7.8,Yes,4,2,92.1,4,2,4,3,78,351,Never,Frequent,No,No,
EMP-00617,3/15/2016,,Active,Permanent,37,Male,Married,Anambra,3,Computer Science,Internal Control & Anti-Fraud Unit,3,8.8,6.9,12.7,2.9,1,1431475,Mid,13.5,Yes,1,3,20.6,3,4,2,3,72,476,Rarely,Occasional,No,No,
EMP-00618,3/16/2016,,Active,Permanent,25,Female,Married,Bayelsa,2,Accounting,Branch Operations Department,2,8.8,6.1,8.8,0.9,0,656405,Junior,12.6,Yes,4,2,97.3,3,2,4,1,61,544,Rarely,Occasional,No,No,
EMP-00619,3/18/2016,7/18/2019,Resigned,Permanent,33,Male,Married,Ogun,3,Information Technology,Branch Operations Department,3,8.8,2.9,9.7,5.3,2,1465582,Mid,13.8,No,1,3,29.5,3,2,2,3,60,80,Never,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-00620,3/18/2016,12/18/2020,Resigned,Permanent,47,Male,Single,Anambra,4,Computer Science,Alternative Channels Department,5,8.8,2.0,15.3,0.6,6,5246659,Executive,11.5,Yes,2,1,51.0,4,3,1,2,63,393,Always,Frequent,No,Yes,CAREER PROGRESSION
EMP-00621,3/18/2016,,Active,Permanent,28,Female,Single,Cross River,3,Others,Data Analytics & Business Intelligence,2,8.8,2.9,8.8,0.7,1,515376,Junior,11.1,Yes,2,4,57.0,3,2,3,3,73,360,Never,No Travel,Yes,No,
EMP-00622,3/19/2016,,Active,Permanent,36,Female,Married,Rivers,4,Banking & Finance,Card Services Department,3,8.8,3.5,11.1,5.4,1,1267572,Mid,3.4,No,4,2,98.2,2,3,3,3,68,222,Rarely,No Travel,No,No,
EMP-00623,3/19/2016,,Active,Permanent,40,Male,Single,Abuja (FCT),3,Law,Digital Banking Department,3,8.8,1.4,12.0,4.9,3,1003729,Mid,3.8,Yes,4,3,99.6,3,2,4,2,64,426,Sometimes,Occasional,Yes,No,
EMP-00624,3/20/2016,12/8/2016,Resigned,Permanent,32,Male,Single,Oyo,3,Statistics,Corporate Banking Department,2,8.8,7.1,8.9,4.7,0,638312,Junior,8.5,Yes,3,5,72.8,1,2,2,4,54,70,Always,No Travel,Yes,Yes,BETTER OPPORTUNITY
EMP-00625,3/22/2016,,Active,Permanent,43,Male,Married,Anambra,5,Law,Commercial Banking Department,5,8.8,2.7,12.0,3.3,5,5350123,Executive,18.1,No,4,2,99.8,2,4,2,3,71,699,Sometimes,Occasional,No,No,
EMP-00626,3/22/2016,,Active,Permanent,50,Female,Single,Enugu,4,Business Administration,Information & Cyber Security Department,5,8.8,4.2,20.9,1.9,3,7176862,Executive,11.7,Yes,3,2,88.0,3,3,3,2,72,307,Often,Occasional,Yes,No,
EMP-00627,3/23/2016,,Active,Permanent,32,Male,Married,Imo,3,Statistics,Corporate Banking Department,2,8.8,5.0,8.8,2.4,1,506408,Junior,14.8,Yes,4,3,91.0,1,1,3,2,46,438,Sometimes,Occasional,No,No,
EMP-00628,3/23/2016,4/28/2019,Resigned,Permanent,41,Male,Single,Katsina,3,Law,Agricultural Finance Department,3,8.8,7.4,12.0,0.7,2,1424533,Mid,4.6,No,3,4,78.3,1,2,2,3,47,385,Never,No Travel,No,Yes,CAREER PROGRESSION
EMP-00629,3/23/2016,,Active,Permanent,32,Male,Married,Kwara,3,Economics,Finance & Corporate Strategy Department,2,8.8,2.0,8.9,0.2,0,728464,Junior,14.0,Yes,1,2,48.5,4,1,3,1,58,319,Rarely,No Travel,Yes,No,
EMP-00630,3/23/2016,,Active,Permanent,43,Female,Married,Anambra,3,Computer Science,Legal Department,3,8.8,5.4,11.6,4.3,1,865470,Mid,14.4,No,3,4,78.9,3,1,3,2,57,243,Rarely,Frequent,No,No,
EMP-00631,3/24/2016,,Active,Contract,25,Male,Single,Lagos,2,Engineering,Branch Operations Department,1,8.8,4.2,8.8,2.9,0,242721,Contract,1.0,No,3,1,89.5,4,1,4,4,77,40,Sometimes,No Travel,No,No,
EMP-00632,3/25/2016,,Active,Permanent,40,Female,Single,Delta,3,Mathematics,Information Technology (IT) Department,4,8.8,5.5,16.5,1.2,3,3219738,Senior,6.7,Yes,3,4,89.6,1,2,2,1,36,418,Sometimes,Occasional,No,No,
EMP-00633,3/26/2016,,Active,Permanent,30,Male,Married,Lagos,4,Accounting,Treasury & Markets Department,3,8.8,6.1,8.8,4.8,3,1463610,Mid,4.3,No,2,1,61.6,1,2,1,3,39,30,Sometimes,No Travel,No,No,
EMP-00634,3/26/2016,,Active,Permanent,29,Male,Married,Lagos,3,Economics,Regulatory Compliance Department,3,8.8,1.3,8.8,0.1,3,1013065,Mid,10.0,No,3,3,78.8,2,3,2,3,66,17,Always,No Travel,No,No,
EMP-00635,3/30/2016,3/21/2019,Resigned,Permanent,29,Female,Single,Edo,3,Law,Trade Services Department,3,8.8,6.3,8.8,4.7,3,983268,Mid,14.0,No,3,5,72.6,2,1,3,4,62,572,Rarely,Frequent,No,Yes,CAREER PROGRESSION
EMP-00636,3/30/2016,10/13/2023,Resigned,Permanent,38,Male,Married,Bayelsa,3,Statistics,Risk Management Department,3,8.8,4.1,13.6,0.8,2,1026845,Mid,6.5,Yes,3,2,85.9,3,3,3,1,61,326,Often,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-00637,3/30/2016,10/11/2018,Resigned,Permanent,42,Male,Married,Lagos,3,Economics,Branch Operations Department,3,8.8,3.1,11.8,5.8,2,1459834,Mid,6.7,No,3,1,80.0,3,4,3,3,82,57,Rarely,Frequent,No,Yes,CAREER BREAK
EMP-00638,3/31/2016,12/7/2020,Resigned,Permanent,49,Male,Married,Kogi,4,Accounting,Internal Control & Anti-Fraud Unit,4,8.8,3.6,15.2,4.1,2,2607929,Senior,7.3,Yes,4,1,97.9,2,3,4,4,81,229,Always,Occasional,No,Yes,PERSONAL REASONS
EMP-00639,4/1/2016,,Active,Permanent,29,Male,Married,Delta,4,Law,Corporate Communications & Marketing,3,8.8,7.3,8.8,2.9,1,1351972,Mid,6.0,No,3,2,73.8,1,3,1,3,47,461,Sometimes,Occasional,Yes,No,
EMP-00640,4/1/2016,,Active,Permanent,36,Female,Married,Abia,4,Others,Institutional Banking Department,4,8.8,1.1,12.3,2.9,4,1877757,Senior,6.5,Yes,3,1,83.8,1,2,3,3,57,605,Sometimes,Occasional,No,No,
EMP-00641,4/3/2016,,Active,Permanent,28,Female,Married,Kaduna,3,Information Technology,Regulatory Compliance Department,3,8.7,6.3,8.7,2.9,2,1414134,Mid,10.6,No,3,1,73.3,3,2,3,1,57,562,Sometimes,Occasional,Yes,No,
EMP-00642,4/3/2016,,Active,Permanent,36,Male,Married,Oyo,3,Engineering,Information Technology (IT) Department,3,8.7,1.3,11.2,5.8,1,979810,Mid,11.9,No,4,3,89.6,4,1,3,3,66,32,Sometimes,Frequent,No,No,
EMP-00643,4/4/2016,,Active,Contract,24,Male,Married,Abuja (FCT),3,Business Administration,Asset Management Department,1,8.7,6.4,8.7,4.1,0,151643,Contract,4.3,No,4,2,98.7,4,2,4,1,69,494,Never,Occasional,No,No,
EMP-00644,4/6/2016,12/1/2016,Resigned,Permanent,36,Male,Divorced,Lagos,3,Economics,Branch Operations Department,3,8.7,4.9,11.8,3.3,3,945306,Mid,12.1,No,3,2,70.2,2,2,3,3,62,10,Sometimes,Occasional,No,Yes,PERSONAL REASONS
EMP-00645,4/6/2016,11/14/2023,Resigned,Permanent,36,Male,Married,Lagos,4,Law,Information & Cyber Security Department,4,8.7,4.7,12.7,3.6,4,1601216,Senior,10.2,No,4,2,98.6,2,3,3,4,76,13,Rarely,Frequent,Yes,Yes,BETTER OPPORTUNITY
EMP-00646,4/7/2016,12/14/2020,Resigned,Permanent,27,Male,Married,Oyo,3,Finance,Risk Management Department,2,8.7,4.5,8.7,2.3,0,699891,Junior,11.7,Yes,3,2,78.3,2,2,1,3,45,35,Rarely,No Travel,No,Yes,CAREER PROGRESSION
EMP-00647,4/8/2016,,Active,Permanent,46,Male,Married,Lagos,4,Economics,Asset Management Department,4,8.7,4.8,21.7,4.7,2,1718223,Senior,12.3,Yes,3,1,85.4,2,2,4,3,73,21,Sometimes,No Travel,Yes,No,
EMP-00648,4/9/2016,,Active,Permanent,25,Male,Single,Borno,3,Statistics,Retail Banking Department,2,8.7,7.7,8.7,0.8,1,533434,Junior,13.5,Yes,4,3,95.5,3,3,3,3,73,498,Often,No Travel,No,No,
EMP-00649,4/9/2016,,Active,Permanent,42,Male,Married,Edo,5,Computer Science,Digital Banking Department,3,8.7,0.4,16.7,5.6,1,1063254,Mid,13.4,Yes,3,2,83.7,3,4,4,4,97,345,Always,No Travel,Yes,No,
EMP-00650,4/10/2016,,Active,Permanent,30,Male,Divorced,Abuja (FCT),4,Accounting,Corporate Banking Department,2,8.7,0.8,8.7,0.2,1,541291,Junior,8.3,No,4,1,88.9,3,3,4,4,85,512,Sometimes,No Travel,No,No,
EMP-00651,4/11/2016,,Active,Permanent,29,Female,Single,Kano,4,Business Administration,Finance & Corporate Strategy Department,2,8.7,0.4,8.7,2.0,1,615370,Junior,7.6,No,2,4,52.1,1,4,1,4,61,764,Always,No Travel,No,No,
EMP-00652,4/11/2016,8/25/2019,Terminated,Contract,29,Male,Single,Edo,2,Economics,Data Analytics & Business Intelligence,1,8.7,2.7,8.7,6.0,0,213576,Contract,3.4,No,1,1,32.6,1,2,3,3,57,691,Sometimes,No Travel,Yes,Yes,TERMINATION
EMP-00653,4/11/2016,,Active,Permanent,36,Female,Divorced,Lagos,3,Economics,Corporate Social Responsibility (CSR) Unit,2,8.7,3.4,9.4,0.0,0,697872,Junior,6.2,No,1,1,40.2,2,3,3,2,61,43,Often,No Travel,Yes,No,
EMP-00654,4/12/2016,,Active,Permanent,27,Female,Married,Abuja (FCT),3,Business Administration,Alternative Channels Department,2,8.7,5.6,8.7,0.2,1,640973,Junior,14.3,No,2,2,51.5,3,2,2,4,69,430,Never,Occasional,Yes,No,
EMP-00655,4/12/2016,9/7/2022,Resigned,Permanent,31,Male,Single,Kogi,3,Accounting,Commercial Banking Department,2,8.7,3.1,8.7,2.6,0,508039,Junior,4.2,Yes,3,3,75.1,2,2,3,2,56,401,Sometimes,Occasional,No,Yes,CAREER PROGRESSION
EMP-00656,4/12/2016,,Active,Permanent,39,Female,Married,Anambra,5,Business Administration,Legal Department,4,8.7,5.2,11.9,1.1,2,3254758,Senior,14.3,Yes,4,3,90.3,3,3,3,4,84,490,Rarely,Frequent,No,No,
EMP-00657,4/12/2016,,Active,Permanent,31,Female,Married,Rivers,2,Information Technology,Retail Banking Department,2,8.7,5.6,8.7,4.2,1,624125,Junior,8.6,Yes,3,4,75.4,3,3,4,4,88,366,Sometimes,Frequent,No,No,
EMP-00658,4/13/2016,,Active,Permanent,37,Male,Married,Abuja (FCT),4,Others,Legal Department,3,8.7,7.7,9.5,5.8,1,1190929,Mid,3.1,Yes,4,2,91.0,4,4,3,4,97,455,Always,Frequent,No,No,
EMP-00659,4/13/2016,,Active,Permanent,41,Male,Single,Imo,4,Finance,Commercial Banking Department,4,8.7,7.1,9.4,5.6,2,2850645,Senior,14.5,No,3,1,81.7,4,4,3,4,90,348,Sometimes,Frequent,No,No,
